lang,page_id,title,latest_rev_id,bytes,stratum
sr,4005323,Slezovi,30558393,57231,long
sr,546505,Административна подела Белорусије,29698467,56997,long
sr,524125,Јурофајтер тајфун,30342904,369851,long
sr,8429,Јевреји,30938115,83943,long
sr,4487858,Јаспер Филипсен,30863114,88241,long
sr,17925,Југо,30534562,77403,long
sr,605725,Аватар: Последњи владар ветрова,30862397,86740,long
sr,4103520,WandaVision,30377775,55409,long
sr,197783,Warcraft: Orcs & Humans,30873272,54718,long
sr,4056015,Vresolike,30561041,104964,long
sr,31302,Абрахам Линколн,30934738,90099,long
sr,4128190,Spisak nacionalnih spomenika Bosne i Hercegovine,30812996,80456,long
sr,152082,Thriller (албум),30809705,66196,long
sr,4612749,Slay the Spire (видео игра),30787487,55097,long
sr,4646785,Јавне финансије,30943992,67828,long
sr,208848,Љубичица,30773066,52656,long
sr,128708,Јадранска лига у кошарци,30937776,122811,long
sr,4571557,Trgovina ljudima u SAD,30858701,115597,long
sr,956,Азербејџан,30950956,114113,long
sr,4556209,Џеки Тајлер,30871390,50748,long
sr,244965,Џими Пејџ,30870765,81224,long
sr,465976,Ђоко Павићевић,29932624,106667,long
sr,4529955,Verbascum thapsus,30330513,67627,long
sr,4107239,Јадранска лига у кошарци 2019/20 — Регуларна сезона,29927231,234972,long
sr,9873,Јужна Америка,30901506,60076,long
sr,938047,Јован Асен II,30914204,77692,long
sr,4234075,Јужночешки регион (1960—2020),29970197,51533,long
sr,4651392,Јупитерови тројанци,30933048,74762,long
sr,27463,Југословенска војска у отаџбини,30927491,313580,long
sr,4094106,Ђовани Ди Стефано,30648492,103100,long
sr,4581365,Јанто Џоунс,30591662,102974,long
sr,38282,Јован VIII Палеолог,30943557,63859,long
sr,208511,Žuta groznica,30936404,65642,long
sr,4642714,Јесени (песма),30938237,58815,long
sr,789391,Јадранска лига у кошарци 2004/05.,29246092,62574,long
sr,9412,ЈСД Партизан,30859863,107488,long
sr,4135571,The Stanley Parable,29239053,66909,long
sr,1603086,Spisak epizoda serije Urgentni centar (američka TV serija),29236415,61134,long
sr,1498448,Spisak epizoda serije Moj mali poni: Prijateljstvo je čarolija,30745681,123570,long
sr,841414,Tarantula,30738667,87101,long
sr,4263128,Spisak epizoda serije Kralj šamana,29292103,128065,long
sr,4243620,Адам Јејтс,30862774,309366,long
sr,520673,Јатрогена болест,30884285,63161,long
sr,4351364,Spisak raketa po zemljama,30337861,90206,long
sr,4033187,Џон Снежни,30861923,76581,long
sr,4375595,"Twitter, Inc.",29240625,98936,long
sr,101950,Џејн Остин,30894271,71859,long
sr,138521,Џамија Ферхадија (Бања Лука),30927176,137479,long
sr,4488803,Једнодржавно решење,30882371,101301,long
sr,52367,Ђерђ Лукач,30897966,64764,long
sr,3904126,Zabranjena ljubav (2. sezona),30932131,147015,long
sr,4557186,Re-Volt,28479077,56009,long
sr,4157199,UK Singles Chart — списак синглова на првом месту током 1990-их,30790253,134226,long
sr,8349,Ада Циганлија,30952447,198762,long
sr,1994777,Јелена Тркуља,30860596,52409,long
sr,1408941,Јадранска лига у кошарци 2016/17.,29926211,75243,long
sr,312367,Акција Т4,30917100,96776,long
sr,20979,Јеховини сведоци,30900930,100924,long
sr,15557,Јужноафричка Република,30861163,126796,long
sr,4047335,Vodene device,30560950,73336,long
sr,4627935,"Љубав, губитак и оно што сам носила",30861232,53163,long
sr,4029643,Stenice,29236834,1893384,long
sr,954476,Југословенство,30927290,120111,long
sr,4638023,Џон Готи,30731085,57510,long
sr,291293,Uvod u anatomiju,30870890,69445,long
sr,11503,Аеродинамика,30904357,120399,long
sr,66197,Џим Морисон,29160598,65480,long
sr,4640212,Џанг Ђингшенг,30936350,111585,long
sr,1349254,The Witcher 3: Wild Hunt,30824617,67278,long
sr,1403160,Аберациони полиноми Зерникеа,30460864,101752,long
sr,4635974,The Final Countdown (песма),30632073,50589,long
sr,81450,Албанска голгота,30748773,63126,long
sr,3882568,Superliga Indije u fudbalu,30738232,57545,long
sr,59076,Аеродром Никола Тесла Београд,30932386,70261,long
sr,269238,Јанко Јанковић,30742490,60841,long
sr,4046460,Аеродром Истанбул,30862937,84229,long
sr,4317767,Spisak tomova serije One Piece,30804712,93786,long
sr,4370582,Wii Sports,29242825,78813,long
sr,4500033,Toxoplasma gondii,30792664,126746,long
sr,9414,Јохан Себастијан Бах,30931895,87196,long
sr,742912,Јамски пожар,29971225,55015,long
sr,596408,Tumori lobanjske duplje,30589612,68176,long
sr,4332677,Јонас Гар Стјоре,30913175,53934,long
sr,4143061,Аеродром Јекатеринбург,30748338,60356,long
sr,4115505,Zabranjena ljubav (5. sezona),29817227,74586,long
sr,1309293,Абака-кан,30906426,208250,long
sr,4301890,Triatominae,29381617,65930,long
sr,283141,Јохан Кројф,30936849,90285,long
sr,120334,Јака интеракција,30940374,50366,long
sr,619526,Азербејџан на Летњим олимпијским играма 2012.,30359385,53165,long
sr,4608605,Џонсонова тела,30581099,50918,long
sr,43993,Џими Вејлс,29972532,73434,long
sr,4146262,Јапанска пoпуларна култура,30860244,124885,long
sr,4272148,SolarCity,29975148,53397,long
sr,82175,Џорџ III,30557159,50103,long
sr,4240405,Јевреји у Словачкој,30931949,145399,long
sr,4017825,Selena Gomez & the Scene,30735993,67003,long
sr,809184,Абасидски калифат,30933824,50889,long
